bytes,kind,function,source,line,column,su_file
48,static,AES256_CTR_inc_iv,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,89,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES256_ECB_load_schedule,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,77,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_ivu64,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,61,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_iv,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,53,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES128_ECB_load_schedule,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,41,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES256_CTR_inc_init,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,85,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_init,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,49,13,src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
48,static,br_aes_ct64_ortho,/home/home/pqc/liboqs/src/common/aes/aes_c.c,280,13,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
48,static,SHA3_sha3_512_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,294,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
48,static,SHA3_sha3_256_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,221,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
48,static,SHA3_sha3_384_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,257,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
48,static,oqs_sha2_sha512_inc_blocks_c,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c,670,6,src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
48,static,oqs_aes128_ecb_enc_sch_ni,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c,140,6,src/common/CMakeFiles/internal.dir/aes/aes128_ni.c.su
48,static,oqs_aes128_ctr_enc_sch_ni,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c,170,6,src/common/CMakeFiles/internal.dir/aes/aes128_ni.c.su
48,static,oqs_aes256_ecb_enc_sch_ni,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c,174,6,src/common/CMakeFiles/internal.dir/aes/aes256_ni.c.su
48,static,oqs_aes256_ctr_enc_sch_ni,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c,204,6,src/common/CMakeFiles/internal.dir/aes/aes256_ni.c.su
48,static,AES256_CTR_inc_stream_blks,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,163,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES256_CTR_inc_ivu64,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,97,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES256_CTR_inc_iv,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,89,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES256_ECB_load_schedule,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,77,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_ivu64,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,61,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_iv,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,53,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES128_ECB_load_schedule,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,41,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES256_CTR_inc_init,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,85,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,AES128_CTR_inc_init,/home/home/pqc/liboqs/src/common/aes/aes_impl.c,49,13,src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
48,static,br_aes_ct64_ortho,/home/home/pqc/liboqs/src/common/aes/aes_c.c,280,13,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
48,static,KeccakP1600_AddBytesInLane,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c,97,6,src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
48,"dynamic,bounded",PQCP_MLDSA_NATIVE_MLDSA44_C_sign,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/sign.c,1675,5,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/sign.c.su
48,"dynamic,bounded",PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_uniform_gamma1,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,31,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_chknorm,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,213,10,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyveck_chknorm,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,340,10,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyveck_decompose,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,369,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyveck_pack_w1,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,398,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyveck_pack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,419,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_pack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,436,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_unpack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,458,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_unpack_z,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,475,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyveck_unpack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,493,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_unpack_sk,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/packing.c,63,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/packing.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyt0_unpack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/poly.c,853,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/poly.c.su
48,"dynamic,bounded",PQCP_MLDSA_NATIVE_MLDSA44_X86_64_sign,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/sign.c,1675,5,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/sign.c.su
48,static,mld_rej_eta.constprop,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c,278,21,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c.su
48,"dynamic,bounded",PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyvecl_uniform_gamma1,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,31,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyvecl_chknorm,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,213,10,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyveck_chknorm,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,340,10,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyveck_decompose,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,369,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyveck_pack_w1,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,398,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyveck_pack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,419,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyvecl_pack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,436,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyvecl_unpack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,458,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyvecl_unpack_z,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,475,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyveck_unpack_eta,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c,493,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/polyvec.c.su
48,static,mld_rej_uniform.constprop,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly.c,607,21,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly.c.su
48,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyt0_unpack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly.c,853,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/test_kem.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/test_kem.dir/test_helpers.c.su
48,static,cleanup_stack,/home/home/pqc/liboqs/tests/example_kem.c,167,6,tests/CMakeFiles/example_kem.dir/example_kem.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
48,static,test_query_key,/home/home/pqc/liboqs/tests/test_sig_stfl.c,1060,7,tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
48,static,is_ml_dsa,/home/home/pqc/liboqs/tests/vectors_sig.c,198,20,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
48,static,fprintBstr,/home/home/pqc/liboqs/tests/vectors_sig.c,159,13,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
48,static,hexStringToByteArray,/home/home/pqc/liboqs/tests/vectors_sig.c,184,13,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
48,static,main,/home/home/pqc/liboqs/tests/dump_alg_info.c,16,5,tests/CMakeFiles/dump_alg_info.dir/dump_alg_info.c.su
48,static,fprint_l_str,/home/home/pqc/liboqs/tests/kat_sig_stfl.c,143,6,tests/CMakeFiles/kat_sig_stfl.dir/kat_sig_stfl.c.su
48,static,hqc_prng_seed,/home/home/pqc/liboqs/tests/test_helpers.c,24,13,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
48,static,OQS_fprintBstr,/home/home/pqc/liboqs/tests/test_helpers.c,147,6,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
48,static,is_ml_kem,/home/home/pqc/liboqs/tests/vectors_kem.c,30,20,tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
48,static,fprintBstr,/home/home/pqc/liboqs/tests/vectors_kem.c,36,13,tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
48,static,hexStringToByteArray,/home/home/pqc/liboqs/tests/vectors_kem.c,61,13,tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
48,static,read_stdin,/home/home/pqc/liboqs/tests/test_hash.c,19,12,tests/CMakeFiles/test_hash.dir/test_hash.c.su
40,static,KeccakP1600times4_OverwriteBytes_avx2,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c,201,6,src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
40,static,KeccakP1600times4_ExtractAndAddBytes_avx2,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c,376,6,src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
40,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyeta_pack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c,648,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c.su
40,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyz_pack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c,749,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c.su
40,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyeta_pack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c,648,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c.su
40,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_polyz_pack,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c,749,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c.su
32,static,OQS_SIG_STFL_SECRET_KEY_free,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1525,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
32,static,OQS_SIG_sign,/home/home/pqc/liboqs/src/sig/sig.c,3070,20,src/CMakeFiles/oqs.dir/sig/sig.c.su
32,static,OQS_SIG_verify,/home/home/pqc/liboqs/src/sig/sig.c,3086,20,src/CMakeFiles/oqs.dir/sig/sig.c.su
32,static,OQS_SIG_supports_ctx_str,/home/home/pqc/liboqs/src/sig/sig.c,3102,14,src/CMakeFiles/oqs.dir/sig/sig.c.su
32,static,OQS_CPU_has_extension,/home/home/pqc/liboqs/src/common/common.c,219,13,src/common/CMakeFiles/internal.dir/common.c.su
32,static,OQS_MEM_secure_free,/home/home/pqc/liboqs/src/common/common.c,294,14,src/common/CMakeFiles/internal.dir/common.c.su
32,static,OQS_MEM_aligned_secure_free,/home/home/pqc/liboqs/src/common/common.c,414,6,src/common/CMakeFiles/internal.dir/common.c.su
32,static,OQS_CPU_has_extension,/home/home/pqc/liboqs/src/common/common.c,219,13,src/common/CMakeFiles/common.dir/common.c.su
32,static,OQS_MEM_secure_free,/home/home/pqc/liboqs/src/common/common.c,294,14,src/common/CMakeFiles/common.dir/common.c.su
32,static,OQS_MEM_aligned_secure_free,/home/home/pqc/liboqs/src/common/common.c,414,6,src/common/CMakeFiles/common.dir/common.c.su
32,static,OQS_randombytes_system,/home/home/pqc/liboqs/src/common/rand/rand.c,95,6,src/common/CMakeFiles/common.dir/rand/rand.c.su
32,"dynamic,bounded",SHA3_shake128_x4_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,183,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",SHA3_shake128_x4_inc_squeeze,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,191,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",SHA3_shake256_x4_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,226,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",SHA3_shake256_x4_inc_squeeze,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,234,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,SHA3_shake128_x4_inc_init,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,178,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,keccak_x4_inc_finalize.constprop,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,126,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,SHA3_shake256_x4_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,246,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,SHA3_shake128_x4_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,203,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,SHA3_shake256_x4_inc_init,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,220,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
32,static,SHA3_shake256_x4_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,111,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
32,static,SHA3_shake128_x4_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,66,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
32,static,SHA3_shake256_x4_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,98,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
32,static,SHA3_shake128_x4_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,53,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
32,static,SHA3_shake256_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,193,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_shake128_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,178,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_512_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,151,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_384_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,130,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_256_inc_ctx_release_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,109,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_shake256_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,186,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_shake128_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,165,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_512_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,144,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_384_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,123,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_256_inc_init_avx512vl,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,102,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
32,static,SHA3_sha3_256_inc_init,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,210,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_shake128_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,334,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_shake256_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,377,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_shake256_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,393,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_shake128_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,350,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_sha3_512_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,307,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_sha3_384_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,270,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
32,static,SHA3_sha3_256_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,234,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
